"id_comentario"	"comment"	"clase_comentario"
"comment_id_300894"	"Sólo 2 mozos para atender todo el local, terraza y vereda incluidas. Para peor, esos 2 mozos tienen la actitud de los mozos de Palermo: se creen actores y que hacen este trabajo \"sólo de paso\", por lo que los perjudicados somos los comensales que recibimos un lentisimo y pésimo servicio, con esa actitud sobradora de los mozos modernos cool.    La carta esta buena, pero \"la guarnición solo puede ser verdes o papas\", parece que hay alguna regla que les impide satisfacer el cliente sirviendo mitad de cada cosa. Tampoco se puede pedir ciertos platos hasta las 12.30, aunque ya sean las 12.20! Una pena porque no hay restaurantes del estilo en Belgrano y la comida es rica, pero no está bueno que te atiendan como estuviéramos en una dependencia pública . "	"Muy buena"
"comment_id_30090"	"Yo voy desde la semana en que abrió, y puedo decir que siempre comí bien y fresco. Con relación al precio-calidad son muy buenos. Han mantenido los precios desde el primer día, y la época de la promo de sushi libre fue excelente. Los recomiendo mucho para los que quieren iniciarse en el sushi. "	"Excelente"
"comment_id_300930"	"Espectacular. Comida, ambiente y lo mas dificil: ATENCION!!! Pedimos el menú degustacion y todo estaba destacablemente rico y a la hora del cafe se lucieron con un detalle. Akira es sinonimo de excelente servicio a un precio accesible!"	"Muy buena"
"comment_id_300930"	"La entrada es abundante y muy sabrosa, pequeñas rabas alioli, una ensalada de pulpo, y unos bastones de langostinos empanados. La selección de sushi es ideal para probar todas las combinaciones geniales que tienen en su carta. Los postres de la degustacion no son tan buenos como su volcán. Los tragos son siempre de primera y de autor."	"Muy buena"
"comment_id_300932"	"Alejado del agotador circuito palermitano, este resto de techos altos nos cautivó. Mesas gigantes y muy cómodas de madera, sandwiches muy bien logrados, panera destacable (siempre un buen signo) y una rica limonada nos alegraron la tarde de domingo."	"Muy buena"
"comment_id_300932"	"El croque madame es de los mejores que comí en BA y el sandwich de pollo frito con cheddar, cebollas caramelizadas y pepinillos, supremo. La limo muy rica y las croissants tentadoras."	"Muy buena"
"comment_id_300932"	"Unico aspecto a mejorar: la carrot cake"	"Muy buena"
"comment_id_300970"	"Fue mala por más que la camarera hizo lo imposible para atendernos bien, la tabla de achuras muy pobre, el ojo de bife de un grosor de 1cm. y $88., la música altísima lo que compètía con la conversación de la la gente lo que se convertía en un ambiente insoportable, el precio una barbaridad. Sólo teníamos ganas de huir. No lo recomiendo para ir en compañía porque no se puede conversar, y salís con dolor de cabeza"	"Buena"
"comment_id_300996"	"Realmente pocas cosas le juegan en contra a este restaurante, pero sin lugar a duda la decoración de las lámparas colgantes es una de ellas. La comida estaba muy bien recomiendo los ñoquis rellenos y de las salsas la scarparo estaba bien lograda. La atención muy buena. Carta de vinos buena sin grandes matices. Lugar tranquilo donde la comida se disfruta"	"Muy buena"
"comment_id_301002"	"BUen lugar para comer muy ricas pastas, sin duda lo mejor es la comida y su materia prima. Los platos son muy abundantes para compartir aunque tambien se ofrecen medias porciones. El ambiente muy ruidoso y poca privacidad, mesas demasiado juntas. El servicio es rudimentario y basico aunque aceptable. Una verguenza que no tenga servicio de valet parking. Solo ofrecen lugar movil en  el estacionamiento enfrente y solo cubre una hora. Un bodegon para comer mucho nada mas."	"Muy buena"
"comment_id_30101"	"El salon es muy personal con detalles muy originales. La barra de bienvenida es efectiva y el barman muy amable y correcto al servir sus recomendaciones. La espera un poco larga pero valió la pena, eramos muchos, la pizza llegó a tiempo y bien preparada, mucha gente bastante bullicio pero va con el lugar. Muchos extrangeros, gente interesante, para ir."	"Muy buena"
"comment_id_301032"	"Ibamos cuando estaban en el PH a media cuadra. Ya nos gustaba y con el cambio se superaron. Pastas exelentes. Atención muy buena y simpática. Cenamos festejando mi cumple y me cantaron el feliz cumple todo el restaurante por la onda tan biena que de por si se vive"	"Excelente"
"comment_id_301076"	"Para una merienda boutique está perfecto. "	"Muy buena"
"comment_id_301076"	"No pidamos más que una EXCELENTE pastelería, que no es poco"	"Muy buena"
"comment_id_301084"	"Excelente. Supero todas mis expectativas. La creatividad de la cocina es increible, lo mismo que la calidad y frescura de los ingredientes. La mejor relaciópn precio/calidad. Atención esmerada. En resumen impecable!"	"Excelente"
"comment_id_30109"	"Es lindo, pero un poco oscuro. "	"Muy buena"
"comment_id_301098"	"Los desayunos son muy ricos. El lugar es muy sencillo pero la atencion es muy buena. Perfecto para ir a leer un domingo en calma. El unico problema es que es solo efectivo."	"Muy buena"
"comment_id_301104"	"La verdad es que fué excelente,comimos muy bien, y con el cupón resulta muy conveniente.La atención fue muy buena y el sushi, excelente.Lo único que le criticaría, es la poca luz, que nos impidió leeer bien la carta."	"Excelente"
"comment_id_301134"	"Fui a cenar con mi pareja, es un lindo lugar, un poco chico las mesas están muy juntas, se dificulta caminar entre estas. Los precios son acordes al lugar, no muy caro por ser un lugar de sushi. La entrada fue muy escasa. De principal pedimos sushi, estaba rico aunque se notaba que algunas piezas no son preparadas en el momento ya que estaban frías y un poco duras. La atención correcta, el ambiente un poco ruidoso. Lo recomiendo."	"Buena"
"comment_id_30121"	"Por fin algo realmente impactante y original!"	"Excelente"
"comment_id_301220"	"Realmente excelente. Un poco ruidoso, carta de vinos un poco limitada, pero excelente cocina"	"Excelente"
"comment_id_301284"	"Para mí lo mejor son las empanadas de carne al horno y la empanada gallega de atún. También la empanada de hojaldre de atún y los pastelitos dulces. Todo eso con una jarrita de tinto y soda, un pequeño y sencillo placer, con el gusto de las cosas tradicionales y bien hechas. Muy bien La Americana!!!"	"Excelente"
"comment_id_301320"	"La casona de Celine invita a tocar timbre, entrar y dejarse llevar por la cocina hogareña francesa. Celine en persona oficia de anfitriona y te ubica en alguno de los tres espacios de la casa, incluída una terraza para los días cálidos. En cuanto al menú mi elección fue Canasta de Tuile de Parmesano rellena de brie fundido con manzanas rojas y salsa granny, y de principal sorrentinos de pato con una salsa que incluía panceta. Deliciosos. La atención de Federico fue mas que correcta y el precio acorde al servicio."	"Muy buena"
"comment_id_301320"	"Por supuesto que volveré."	"Muy buena"
"comment_id_301354"	"Estructura venida a menos, el restaurant cuenta con varias mesas con platos de entradas que por el precio deja demasiado que desear ya que se encuentran semivacíos, poca reposición y variedad, casi todo es alguna mezcolanza barata de papa y mayonesa, el plato principal consta de carne con rico sabor pero ternillosa, hasta las papas fritas quemadas, la verdad no lo recomiendo para nada, muy caro haber pagado dos comensales sin vino un sábado a la noche $ 570, sin contar que la mesa que nos toco estaba al lado de un evento del restauran lo que hacia que gritaramos para hablarnos por el volumen"	"Malo"
"comment_id_301406"	"Los martes hacen 40% con Club La Nacion!! (Por eso el precio final de 122 c/u)La atención fue muy buena. Llovía y estábamos adentro, pero hacía un frío bárbaro! A abrigarse aunque les toque justo abajo de la calefacción (que me salvó)!*Recomendación: los rolls hot con salsa de sésamo."	"Excelente"
"comment_id_301422"	"Excelente! Muy buena la atencion!!"	"Excelente"
"comment_id_301432"	"Uno de los mejores restaurantes de Buenos Aires. Excelente comida en toda su variedad. Ningun plato falla."	"Excelente"
"comment_id_301432"	"Altamente recomendable para ir con amigos, familia o pareja"	"Excelente"
"comment_id_301444"	"Excelente pizza a la parrilla. Bien finita y crocante. La atención es más o menos, el mozo andaba distraído y apurado. Es especial para quien aprecia una buena pizza y no pretende tomar un buen café después."	"Excelente"
"comment_id_301444"	"Las infusiones son malísimas (té y café, obviarlos). Se destaca por lo bueno la ensalada Rigoberto y algún wok.  "	"Excelente"
"comment_id_301556"	"La atencion fue muy buena, son mozos de oficio, pedimos una ensalada fria de frutos de mar, dos platos de pasta , un tiramisu y un helado, para tomar un excelente vino blanco tardio,un cafe $ 15 total de $ 435."	"Excelente"
"comment_id_301556"	"Cada plato salio alrededor de $ 80 , los postres estan alrededor de $ 38, la botella de vino mediana $ 80, mozo algo olvidadizo, era mi cumpleaños y esperaba una velita o algo."	"Excelente"
"comment_id_301566"	"Fui con Amigos, los del \"Bernas\" (4) y no solo nos atendieron rapido y agradable, sino que comimos \"Parrilla Libre\" y la calidad de la carne y achuras fue Excelente!!! En ese orden, Provoletas, Matrimonio, Riñones, Chinchus (flojito), Asado, Vacio (el mejor), Pechito (muy bueno), Bondiola y Matambre! de Primera Todo y en el punto solicitado! Vino, Postre y Cafe! Ambiente Ruidoso pero se sabia. Volvemos seguro!"	"Muy buena"
"comment_id_301638"	"Ya es cosa habitual, fui con dos amigas a comer sushi delicioso y fresquito! Probamos la tabla Gold que tiene piezas con salmón rosado, salmón ahuma, algunas con durazno (muy ricas) y langostinos.  Todo exquisito, los langostinos flambeados al sake muy recomendable. Además la atención de las camareras es muy cálida. Volveré!"	"Excelente"
"comment_id_301658"	"Nunca había probado comida francesa y creo haber elegido este lugar fue una opción excelente por varios motivos,  la casona es hermosa, la atención inmejorable y la comida es muy rica, como entrada probamos el salmón ahumado con huevo cocotte y los principales fueron solomillo de cerdo con salsa de oporto y ciruelas y estofado de osobuco. Como postre tres pequeñas variedades de creme brulee, absolutamente recomendables! No es barato pero el precio es correcto por el servicio brindado. Volveremos a probar  más platos y a conocer la terraza."	"Excelente"
"comment_id_301688"	"Fui con mi pareja y la verdad que me encanto. La comida riquisima, excelentes vinos y la atencion dada por su dueño impecable. El precio es super razonable con lo que ofrecen."	"Muy buena"
"comment_id_301688"	"Volvere!"	"Muy buena"
"comment_id_30171"	"El ambiente, el servicio y la comida me parecieron excelentes. Como única observación, me sumo al comentario de la carta en italiano. Sería conveniente que hubiese traducción al castellano para todos los platos. Igualmente, el mozo estaba bien entrenado para asesorar. La copa de cortesía estuvo muy buena. La panera y el acompañamiento para el café son exquisitos. Buena refrigeración y mesas espaciadas. Para ir. "	"Excelente"
"comment_id_301752"	"Compre una porcion de paella que alcanzo para dos personas, un postre de ciruela y vainilla, un pan casero. Todo era exquisito."	"Excelente"
"comment_id_301846"	"me gustó, buena opción de minutas al mediodía a un precio razonable. el ambiente mantiene el encanto de los viejos locales de San Telmo (hay una foto de la carnicería que funcionaba allí hace varias décadas). pedí milanesitas de peceto con puré y el plato fue abundante y comí bien y los demás platos de la mesa me parecieron buenos también."	"Muy buena"
"comment_id_301852"	"es una clásica pasteria de barrio a la que le agregaron mesas, muy buenas ideas, el fuerte las pastas, postres clásicos y porciones grandes, hay que hacer reservas!!! La carta de vinos mala y cara."	"Excelente"
"comment_id_301852"	"Iremos nuevamente"	"Excelente"
"comment_id_301886"	"Es un lugar al que he ido en más de una ocasión y ha desmejorado mucho. La variedad y calidad de los platos frios de autoservicio ha bajado muchisimo. Y en cuanto al servicio de carnes la última vez que fui no tenían nada! Olvidate de las mollejas, cordero o algo similar que no sea asado o vacío. Y los mozos no le ponen un gran empeño a su tarea. La verdad tiene mucho nombre, porque no es un buen restaurante. No lo recomiendo"	"Malo"
"comment_id_301902"	"Comimos muy rico y la pasamos genial. Mucha onda el lugar. La banda que toca en vivo muy buena, aunque suena un poco fuerte como para poder charlar durante la cena. Recomendadísimos el Caramelle di Burrata y  los fuciles al fierrito."	"Muy buena"
"comment_id_301952"	"Buenisimo!!! el hummus que pedimos adictivo con mucho sabor, las pastas fueron algo increible una salsa de tomatitos excelente xq no tapaba el saber de la pasata bien equilibrada."	"Excelente"
"comment_id_301952"	"La atencion buena a pesar que estaban llenos. En mi proxima visita seguramente volvere"	"Excelente"
"comment_id_30196"	"Se come bien, no es nada increíble pero es económico y tiene variedad. Simpáticas camareras, pero a veces hay mucha demora los días más populares."	"Muy buena"
"comment_id_302006"	"buen lugar voy seguido por la comida de primera y la atencion excelente"	"Excelente"
"comment_id_30204"	"Todo muy correcto, la comida desde la panera hasta el postre extraordinario, la atencion es excelente, gran cantidad de personal, vuelvo."	"Excelente"
"comment_id_302042"	"La comida es muy rica, a mi me encantan los sorrentinos de jamón y queso con salsa de bolognesa; el ambiente esta bueno y el servicio también. Para 4 personas como máximo gastas $300, sin postre. Lo recomiendo, pero para una vez al mes "	"Muy buena"
